0.000000 300.025079 14.000 0.2 0.000000 100000.000000
8600.0	330.327272727	0.451636993571	15.0	0.0	33615.135843
8700.0	330.7	0.424506592757	15.0	0.0	33142.481708
8800.0	331.072727273	0.398795137632	15.0	0.0	32680.220858
8900.0	331.445454545	0.374440839681	15.0	0.0	32217.960008
9000.0	331.818181818	0.351383957375	15.0	0.0	31755.699158
9100.0	332.190909091	0.329566756921	15.0	0.0	31293.438308
9200.0	332.563636364	0.308933472692	15.0	0.0	30851.114107
9300.0	332.936363636	0.289430267378	15.0	0.0	30413.774067
9400.0	333.309090909	0.271005191908	15.0	0.0	29976.434028
9500.0	333.681818182	0.253608145168	15.0	0.0	29539.093989
9600.0	334.054545455	0.237190833559	15.0	0.0	29101.753950
9700.0	334.427272727	0.221706730442	15.0	0.0	28688.299059
9800.0	334.8	0.207111035491	15.0	0.0	28274.844169
9900.0	335.172727273	0.19336063401	15.0	0.0	27861.389278
10000.0	335.545454545	0.180414056249	15.0	0.0	27447.934387
10100.0	335.918181818	0.168231436742	15.0	0.0	27039.054862
10200.0	336.290909091	0.156774473731	15.0	0.0	26648.476798
10300.0	336.663636364	0.146006388689	15.0	0.0	26257.898733
10400.0	337.036363636	0.135891885992	15.0	0.0	25867.320669
10500.0	337.409090909	0.126397112781	15.0	0.0	25476.742605
10600.0	337.781818182	0.117489619025	15.0	0.0	25094.923259
10700.0	338.154545455	0.109138317853	15.0	0.0	24726.241992
10800.0	338.527272727	0.101313446167	15.0	0.0	24357.560725
10900.0	338.9	0.0939865255655	15.0	0.0	23988.879459
11000.0	339.272727273	0.0871303236354	15.0	0.0	23620.198192
11100.0	339.645454545	0.0807188156105	15.0	0.0	23264.084173
11200.0	340.018181818	0.0747271464512	15.0	0.0	22916.348319
11300.0	340.390909091	0.0691315933625	15.0	0.0	22568.612465
11400.0	340.763636364	0.0639095287805	15.0	0.0	22220.876611
11500.0	341.136363636	0.0590393838547	15.0	0.0	21873.140757
11600.0	341.509090909	0.0545006124502	15.0	0.0	21541.686355
11700.0	341.881818182	0.0502736556938	15.0	0.0	21214.302317
11800.0	342.254545455	0.046339907087	15.0	0.0	20886.918279
11900.0	342.627272727	0.0426816782065	15.0	0.0	20559.534241
12000.0	343.0	0.0392821650127	15.0	0.0	20232.150203
12100.0	344.0875	0.038353173707	15.0	0.0	19926.225409
12200.0	345.175	0.0374273033398	15.0	0.0	19620.300616
12300.0	346.2625	0.0365053127853	15.0	0.0	19314.375822
12400.0	347.35	0.0355879409471	15.0	0.0	19008.451028
12500.0	348.4375	0.0346759059102	15.0	0.0	18706.937801
12600.0	349.525	0.0337699041471	15.0	0.0	18423.070840
12700.0	350.6125	0.0328706097793	15.0	0.0	18139.203879
12800.0	351.7	0.0319786738963	15.0	0.0	17855.336918
12900.0	352.7875	0.0310947239311	15.0	0.0	17571.469957
13000.0	353.875	0.0302193630935	15.0	0.0	17295.896516
13100.0	354.9625	0.0293531698616	15.0	0.0	17032.763357
13200.0	356.05	0.0284966975322	15.0	0.0	16769.630197
13300.0	357.1375	0.0276504738286	15.0	0.0	16506.497037
13400.0	358.225	0.0268150005675	15.0	0.0	16243.363878
13500.0	359.3125	0.0259907533843	15.0	0.0	15991.758490
13600.0	360.4	0.0251781815151	15.0	0.0	15747.838283
13700.0	361.4875	0.0243777076373	15.0	0.0	15503.918076
13800.0	362.575	0.0235897277662	15.0	0.0	15259.997869
13900.0	363.6625	0.0228146112073	15.0	0.0	15016.077662
14000.0	364.75	0.0220527005641	15.0	0.0	14786.400641
14100.0	365.8375	0.0213043117996	15.0	0.0	14560.284416
14200.0	366.925	0.0205697343506	15.0	0.0	14334.168190
14300.0	368.0125	0.0198492312934	15.0	0.0	14108.051965
14400.0	369.1	0.0191430395599	15.0	0.0	13881.935740
14500.0	370.1875	0.0184513702022	15.0	0.0	13672.318180
14600.0	371.275	0.0177744087043	15.0	0.0	13462.700620
14700.0	372.3625	0.017112315339	15.0	0.0	13253.083060
14800.0	373.45	0.0164652255681	15.0	0.0	13043.465500
14900.0	374.5375	0.0158332504855	15.0	0.0	12836.905974
15000.0	375.625	0.0152164772982	15.0	0.0	12642.578584
15100.0	376.7125	0.0146149698467	15.0	0.0	12448.251194
15200.0	377.8	0.01402876916	15.0	0.0	12253.923803
15300.0	378.8875	0.0134578940449	15.0	0.0	12059.596413
15400.0	379.975	0.0129023417055	15.0	0.0	11870.937256
15500.0	381.0625	0.0123620883931	15.0	0.0	11690.780449
15600.0	382.15	0.0118370900824	15.0	0.0	11510.623642
15700.0	383.2375	0.0113272831718	15.0	0.0	11330.466835
15800.0	384.325	0.0108325852066	15.0	0.0	11150.310028
15900.0	385.4125	0.0103528956222	15.0	0.0	10978.032731
16000.0	386.5	0.00988809650391	15.0	0.0	10811.008441
16100.0	387.5875	0.00943805336347	15.0	0.0	10643.984152
16200.0	388.675	0.00900261592725	15.0	0.0	10476.959862
16300.0	389.7625	0.00858161893586	15.0	0.0	10309.935572
16400.0	390.85	0.00817488295186	15.0	0.0	10152.647728
16500.0	391.9375	0.00778221517359	15.0	0.0	9997.793996
16600.0	393.025	0.007403410253	15.0	0.0	9842.940263
16700.0	394.1125	0.00703825111503	15.0	0.0	9688.086530
16800.0	395.2	0.00668650977682	15.0	0.0	9533.232798
16900.0	396.2875	0.00634794816416	15.0	0.0	9389.658355
17000.0	397.375	0.00602231892368	15.0	0.0	9246.083913
17100.0	398.4625	0.00570936622841	15.0	0.0	9102.509470
17200.0	399.55	0.00540882657512	15.0	0.0	8958.935027
17300.0	400.6375	0.00512042957135	15.0	0.0	8817.451293
17400.0	401.725	0.00484389871068	15.0	0.0	8684.330395
17500.0	402.8125	0.0045789521344	15.0	0.0	8551.209497
17600.0	403.9	0.00432530337797	15.0	0.0	8418.088599
17700.0	404.9875	0.00408266210103	15.0	0.0	8284.967701
17800.0	406.075	0.0038507347992	15.0	0.0	8155.722198
17900.0	407.1625	0.00362922549678	15.0	0.0	8032.289789
18000.0	408.25	0.00341783641879	15.0	0.0	7908.857379
18100.0	409.3375	0.00321626864141	15.0	0.0	7785.424970
18200.0	410.425	0.00302422271988	15.0	0.0	7661.992561
18300.0	411.5125	0.00284139929272	15.0	0.0	7543.947932
18400.0	412.6	0.00266749966171	15.0	0.0	7429.495156
18500.0	413.6875	0.00250222634669	15.0	0.0	7315.042381
18600.0	414.775	0.00234528361479	15.0	0.0	7200.589606
18700.0	415.8625	0.00219637798341	15.0	0.0	7086.136830
18800.0	416.95	0.00205521869654	15.0	0.0	6978.342343
18900.0	418.0375	0.00192151817422	15.0	0.0	6872.212428
19000.0	419.125	0.00179499243485	15.0	0.0	6766.082512
19100.0	420.2125	0.00167536149015	15.0	0.0	6659.952597
19200.0	421.3	0.00156234971285	15.0	0.0	6553.822682
19300.0	422.3875	0.00145568617713	15.0	0.0	6455.406901
19400.0	423.475	0.0013551049718	15.0	0.0	6356.991120
19500.0	424.5625	0.00126034548675	15.0	0.0	6258.575339
19600.0	425.65	0.0011711526726	15.0	0.0	6160.159558
19700.0	426.7375	0.00108727727427	15.0	0.0	6063.173612
19800.0	427.825	0.00100847603855	15.0	0.0	5971.907009
19900.0	428.9125	0.000934511896628	15.0	0.0	5880.640406
20000.0	430.0	0.000865154121691	15.0	0.0	5789.373802
20100.0	431.0875	0.000800178462606	15.0	0.0	5698.107199
20200.0	432.175	0.000739367254159	15.0	0.0	5609.484785
20300.0	433.2625	0.000682509504688	15.0	0.0	5524.828654
20400.0	434.35	0.000629400961879	15.0	0.0	5440.172523
20500.0	435.4375	0.000579844157556	15.0	0.0	5355.516392
20600.0	436.525	0.000533648432342	15.0	0.0	5270.860261
20700.0	437.6125	0.000490629941093	15.0	0.0	5189.862899
20800.0	438.7	0.000450611640026	15.0	0.0	5111.304716
20900.0	439.7875	0.000413423256516	15.0	0.0	5032.746532
21000.0	440.875	0.000378901242511	15.0	0.0	4954.188349
21100.0	441.9625	0.000346888712565	15.0	0.0	4875.630166
21200.0	443.05	0.000317235367485	15.0	0.0	4801.573411
21300.0	444.1375	0.000289797404586	15.0	0.0	4728.642013
21400.0	445.225	0.000264437415561	15.0	0.0	4655.710615
21500.0	446.3125	0.000241024272968	15.0	0.0	4582.779217
21600.0	447.4	0.000219433006319	15.0	0.0	4509.847819
21700.0	448.4875	0.000199544668755	15.0	0.0	4442.113407
21800.0	449.575	0.000181246195277	15.0	0.0	4374.378994
21900.0	450.6625	0.000164430253476	15.0	0.0	4306.644582
